Sample_ID,UBA4717,RUG841,Phoenicibacter,Bariatricus,SIG333,Butyribacter,Gemella,RUG14243,Eubacterium_Q,UBA7173,UMGS1264,Pseudodesulfovibrio,Actinomarina,Copromorpha,RUG760,Frisingicoccus,Ligilactobacillus,Choladousia,UBA3633,CAG-603,SIG598,NK4A144,RUG11462,Nodosilinea,Faecalibacterium,Butyrivibrio_A,HGM12619,Firm-04,Avoscillospira,RUG762,Desulfovibrio,Coprobacter,XBB1006,SIG452,Erysipelatoclostridium,SIG351,UMGS1994,HUN007,CAJFUR01,JAGTTR01,UBA5436,Gemmiger,Longibaculum,Limivivens,RGIG7179,Azospirillum,Ventricola,Parasutterella,RGIG426,UMGS1601,UBA11774,Clostridium_A,Ventrenecus,RGIG4708,QXXE01,RGIG5472,SFDP01,MGBC163016,Exiguobacterium_A,Ventrisoma,SIG607,Scatosoma,UMGS1590,UBA3857,OLB17,Falcatimonas,UMGS1312,UBA738,CAG-1000,Acetivibrio,CAG-83,Fibrobacter,CAG-1782,UBA5905,RGIG1588,UBA3774,Pelethousia,UBA3305,Saccharibacillus,Faecalibaculum,UBA1436,Bacillus_D,UMGS1851,Group
ID.166,1.85327E-06,1.32952E-06,1.41815E-05,0.019603648,2.4576E-06,0.000384876,1.33355E-05,4.10942E-06,6.82889681327415e-5,2.80811E-05,0.0002765,1.08779E-06,9.26635E-07,0.002325975,1.45039E-06,0.000157488,8.98433E-06,0.001779341,4.02885E-06,3.12034252618338e-4,8.86346E-07,3.16265E-05,5.35837E-06,9.26635E-07,0.032280095,7.002137263404409e-5,1.49067E-06,2.9330011091820542e-5,8.09798E-06,3.30366E-06,2.98135E-06,2.01442E-06,1.14419E-05,7.65481E-07,0.000260264,8.25914E-06,6.76846E-06,3.18279E-05,0.00010197,8.83929E-05,1.49067E-06,0.048862429,1.54305E-05,0.001659482,1.24894E-06,1.69212E-06,3.40841E-05,8.38E-06,7.65481E-07,4.66541E-05,0.00026389,2.4237547627526426e-4,1.57125E-06,1.87341E-05,1.34564E-05,4.83462E-07,5.92241E-05,7.13106E-06,1.5309621174301932e-6,9.81024E-05,7.97712E-06,1.22074E-05,0.000119294,1.28923E-06,4.02885E-07,6.53076E-05,1.11599E-05,1.40204E-05,4.214174670610479e-5,1.89356E-06,0.001829379,6.56702E-06,3.26336661873278e-6,1.27312E-05,4.02885E-07,0,1.17239E-05,2.01442E-06,1.0475E-06,1.36981E-06,1.16837E-06,1.692116024528108e-6,5.51146E-05,Healthy
ID.167,5.84125E-06,1.30385E-06,2.55555E-06,0.016713547,2.24262E-06,0.001193232,8.34465E-06,5.42402E-06,6.258485789612551e-5,0.000257328,9.19476E-05,1.56462E-06,7.30157E-07,0.001006104,3.49432E-06,0.00014092,2.39909E-06,0.002004541,6.72787E-06,2.713053589797041e-4,1.51247E-06,5.36665E-05,5.68479E-06,2.19047E-06,0.051626145,1.5557552592011868e-4,3.28571E-06,1.3194974206433129e-5,7.77095E-06,6.88433E-06,1.56984E-05,1.46031E-05,1.60113E-05,2.50339E-05,0.000154532,7.35372E-06,0,4.43309E-06,0.000138469,0.00071571,0,0.048775353,1.61678E-06,0.002911395,9.90927E-07,1.9297E-06,0.001237042,5.00157E-05,1.09524E-06,8.80882E-05,0.000645406,1.5067304538492218e-4,1.30385E-06,1.06394E-05,3.02493E-05,1.2517E-06,4.97028E-05,8.91834E-06,1.1473890614289678e-6,0.000431679,1.9297E-06,7.35372E-06,0.000233129,2.55555E-06,9.90927E-07,8.19862E-05,1.20476E-05,0.000400074,2.1383159781176216e-4,5.73695E-07,0.003764584,3.07709E-06,1.825391688636994e-6,1.84104E-05,1.30385E-06,1.14739E-06,1.05351E-05,2.92063E-06,9.38773E-07,3.75509E-06,5.2154E-07,1.0952350131821965e-6,0.000107437,Healthy
ID.168,3.21583E-06,1.45114E-05,3.69821E-06,0.006794005,2.93445E-06,0.001128515,1.09338E-05,2.97464E-06,6.238711178745386e-5,4.78355E-05,0.000251558,2.81385E-06,7.23562E-07,0.002617726,2.21088E-06,0.000132613,6.19047E-06,0.003251607,1.8089E-06,1.168150430762506e-4,1.76871E-06,2.47217E-05,7.27582E-06,2.77365E-06,0.0573387,2.801792327052535e-4,2.85405E-06,1.8370431757001555e-5,2.41991E-05,1.31849E-05,5.7684E-05,4.70717E-05,6.67285E-06,7.6376E-07,0.000273868,6.71305E-06,1.77273E-05,8.84353E-06,0.000152551,0.000242956,1.28633E-06,0.029920047,7.31601E-06,0.003050738,4.86394E-06,4.14038E-06,0.002831056,9.28973E-05,1.16574E-06,0.000118262,0.000273667,2.0324048788490125e-4,1.68831E-06,2.65306E-06,1.92146E-05,1.60792E-06,5.04483E-05,7.47681E-06,7.235618635142845e-7,0.000121197,1.20594E-06,6.82962E-05,0.003296065,2.77365E-06,2.13049E-06,5.2418E-05,0.000369218,4.94434E-05,9.486699988298398e-6,6.43166E-07,0.003284649,9.60729E-06,3.1354347418952327e-6,3.90723E-05,1.8491E-06,2.00989E-06,6.72913E-05,1.8089E-06,1.9697E-06,2.29128E-06,4.01979E-07,1.4069258457222198e-6,6.73315E-05,Healthy
ID.169,4.24656E-06,1.73193E-05,0,0.018219733,2.49798E-06,0.000659882,5.91188E-06,6.16167E-06,6.886085494373477e-5,3.20574E-05,0.000363455,1.91511E-06,9.15924E-07,0.000898438,9.9919E-07,0.000661381,5.24575E-06,0.002238352,3.6637E-06,2.9567702044159877e-4,1.24899E-06,4.66289E-05,1.91511E-06,2.24818E-06,0.061979432,1.632843247214799e-4,6.578E-06,3.0392033923171936e-5,1.58205E-05,8.24332E-06,6.74453E-06,6.8278E-05,8.82618E-06,2.74777E-06,0.00040767,9.82537E-06,1.11576E-05,9.7421E-06,0.000225151,6.18665E-05,0,0.000656801,8.07679E-06,0.000670873,1.08246E-06,3.49717E-06,0.0001239,2.62287E-05,3.33063E-06,5.02093E-05,0.002075401,4.353971106418248e-4,4.82942E-06,2.64785E-05,2.59789E-05,1.91511E-06,3.97178E-05,2.05667E-05,2.414709544580784e-6,0.000438395,1.66532E-06,8.90945E-06,2.67283E-05,1.74858E-06,1.83185E-06,8.9261E-05,1.3156E-05,1.62368E-05,1.0158433256512264e-4,0,0.012534673980072485,3.1641E-06,2.1649120054862203e-6,2.18157E-05,1.58205E-06,2.24818E-06,1.55707E-05,2.49798E-06,2.24818E-06,2.74777E-06,2.16491E-06,9.325774792863717e-6,2.77275E-05,Healthy
ID.170,2.09969E-06,6.78363E-06,6.37984E-06,0.018793804,2.98803E-06,0.005079929,4.50223E-05,4.5628E-06,6.872462877091573e-5,4.34475E-05,1.11042E-05,1.65553E-06,8.07575E-07,0.001505199,4.76469E-06,0.000207506,5.24924E-06,0.007937775,3.71484E-06,1.610304462622867e-4,1.25174E-06,3.41604E-05,3.59371E-06,2.62462E-06,0.060038272,1.1116269271817334e-4,7.42969E-06,1.3890289246295542e-5,2.64077E-05,6.05681E-06,6.70287E-06,3.13743E-05,1.11445E-05,1.65553E-06,0.000368698,8.68143E-06,3.39181E-06,5.04734E-06,0.000156427,0.001747511,1.41326E-06,0.03599091,5.1281E-06,0.006842784,7.67196E-07,2.30159E-06,0.002643072,0.00028568,1.17098E-06,5.85088E-05,0.000359209,1.2654699563340185e-4,4.44166E-07,2.41465E-05,2.83055E-05,2.14007E-06,8.44723E-05,2.11585E-05,1.8574223992139388e-006,3.88444E-05,1.09023E-06,2.37831E-05,5.68129E-05,9.28711E-07,1.53439E-06,7.55486E-05,7.38931E-06,2.16834E-05,1.425369797657653e-5,8.47954E-07,0.002196402,5.28962E-06,3.2302998247198937e-6,3.5291E-05,1.00947E-06,3.02841E-06,7.06628E-06,4.40128E-06,2.22083E-06,8.31802E-06,7.26817E-07,1.8978011470229375e-6,0.000110355,Healthy
ID.171,1.016E-05,0,1.361E-06,0.000952383,1.4876E-06,0.000519934,2.69035E-06,4.39951E-06,4.32354813528629e-5,5.74469E-05,0.000360918,4.96923E-06,6.96325E-07,0.005640584,6.26693E-06,0.000102645,1.0983E-05,0.003667103,1.67751E-06,6.333396646199024e-5,3.57658E-06,2.28838E-05,5.72886E-06,3.38667E-06,0.003877615,6.966419799242404e-5,1.32302E-05,3.0353460188430103e-5,5.87129E-05,1.79462E-05,2.01301E-05,0.001427752,5.19079E-06,5.47565E-06,0.000265268,7.75453E-06,3.86144E-06,6.36188E-06,0.000186109,0.000257229,1.361E-06,0.013000143,1.70916E-06,0.000886137,2.43714E-06,8.76737E-06,0.003556736,0.000145184,4.11465E-06,2.83594E-05,0.002051945,0.001492827,1.58256E-06,5.58643E-05,8.85599E-05,3.32337E-06,2.73149E-05,7.81784E-06,1.2343951484345922e-6,0.00014357,1.38949E-05,0.000416877,0.000823278,1.26605E-05,2.34219E-06,1.36416E-05,0.001364925,0.000174588,5.6022549044339185e-6,1.55091E-06,0.046386259,7.94444E-06,7.627928994172737e-6,7.22596E-05,1.77246E-06,4.93758E-06,0.000176677,2.27888E-06,4.11465E-06,3.48163E-06,1.99402E-06,1.804115986173635e-6,0.000132239,Healthy
ID.172,4.59229E-06,3.74371E-07,1.10564E-05,0.012397062,5.09145E-06,0.0007444,1.24042E-05,3.06985E-06,5.0590064340977934e-5,3.38931E-05,7.52237E-05,9.73366E-07,6.48911E-07,0.004895231,2.42094E-06,0.000173259,0.006236754,0.004018853,2.84522E-06,1.0871747423251103e-4,5.98994E-07,2.6805E-05,2.42094E-06,2.22127E-06,0.048449708,4.320246737751988e-5,2.6206E-06,1.0607191586046187e-5,5.31607E-06,4.99162E-06,5.38097E-05,7.36264E-06,9.25945E-06,2.19881E-05,9.91585E-05,4.66716E-06,0.000103926,3.89346E-06,0.000194049,0.000260363,8.23617E-07,0.043899847,6.0149E-06,0.003444118,2.1464E-06,2.59564E-06,0.002249448,7.13802E-06,8.98492E-07,2.41594E-05,0.000803002,5.934286925680475e-4,1.67219E-06,2.71544E-05,3.53407E-05,8.73533E-07,3.71876E-05,1.33775E-05,7.737010333351336e-7,6.7886E-06,2.09648E-06,8.36096E-06,0.000115207,4.11809E-06,1.14807E-06,4.48996E-05,9.20954E-06,1.65223E-05,2.1064634584995253e-5,6.98827E-07,0.001935176,4.36767E-06,2.670516469898687e-6,3.3943E-05,7.48743E-07,1.34774E-06,5.7154E-06,2.84522E-06,1.02328E-06,1.77202E-06,4.24288E-07,1.4226115774226651e-6,2.19382E-05,Healthy
ID.173,4.76554E-06,1.14104E-06,1.94649E-06,0.004201525,7.58459E-06,0.00207086,9.86667E-06,3.28889E-06,6.007260529452424e-5,0.000161089,0.000284523,6.24218E-06,8.05443E-07,0.003195124,4.6313E-06,0.000265662,6.51066E-06,0.002052939,3.22177E-06,1.0618420287814229e-4,1.87937E-06,1.90621E-05,6.04082E-06,3.69161E-06,0.024870864,9.591480778310071e-5,1.02023E-05,2.1814074548290926e-5,7.5376E-05,1.12091E-05,2.18141E-05,0.000109137,8.99411E-06,2.01361E-06,0.000125783,4.69842E-06,1.02694E-05,1.09406E-05,0.000424938,0.000471654,0,0.081698139,5.3025E-06,0.001517991,2.14785E-06,6.57778E-06,0.00172801,0.00015988,2.68481E-06,1.46993E-05,0.005458821,2.479421273273436e-4,8.39003E-06,3.47683E-05,7.2557E-05,4.42994E-06,3.96009E-05,1.71157E-05,6.712022937935669e-7,0.000249956,2.68481E-06,4.00037E-05,0.000128938,9.06123E-06,2.14785E-06,7.23556E-05,0.000707112,0.003515355,1.6780057344839172e-5,0,0.046608354401254666,7.98731E-06,2.8861698633123375e-6,8.35647E-05,0,4.69842E-06,0.00013518,6.6449E-06,2.41633E-06,2.28209E-06,1.61089E-06,1.5437652757252039e-6,0.000173304,Healthy
ID.174,1.5105E-06,1.54907E-05,3.92088E-06,0.015117702,5.39925E-06,0.00053414,4.65685E-05,3.47095E-06,7.976746210017122e-5,2.88924E-05,0.000616607,9.64151E-07,8.99875E-07,6.63658E-05,2.44252E-06,0.000112774,1.02521E-05,0.002509815,7.00617E-06,2.497794985666925e-4,3.53522E-07,3.3906E-05,7.07044E-07,1.86403E-06,0.002004374,1.0763143858721733e-4,3.53522E-06,1.1891201038301109e-5,3.76019E-06,4.33868E-06,5.23856E-06,3.72805E-06,5.55994E-06,7.39183E-06,0.000895375,5.01359E-06,1.28232E-05,3.2749E-05,1.24697E-05,0.00019418,1.26947E-05,0.021439161,9.48082E-06,0.001907863,6.42768E-07,2.05686E-06,4.88503E-05,1.3691E-05,0,2.3236E-05,0.000268516,9.748535164723987e-4,5.78491E-07,8.0346E-07,1.10556E-05,4.17799E-07,6.0388E-05,6.33126E-06,4.177989553997687e-7,3.41952E-05,5.78491E-07,6.87761E-06,8.54238E-05,9.32013E-07,1.02843E-06,7.3629E-05,4.59579E-06,2.47466E-06,1.3819503909376964e-5,2.44252E-06,2.2599709649009025e-4,4.6922E-06,1.0380697122625021e-5,5.07786E-06,1.9283E-06,8.35598E-07,1.11842E-05,3.72805E-06,1.02843E-06,8.09887E-06,6.10629E-07,3.5030835491211375e-6,1.65191E-05,Healthy
ID.175,8.14506E-07,5.17793E-06,1.07631E-05,0.013129319,1.33812E-06,0.002830293,3.90963E-05,2.5017E-06,3.7932724683760634e-5,0.000136604,5.20702E-05,1.80355E-06,0,0.000870533,2.15262E-06,9.89625E-05,1.12867E-05,0.003053759,1.33812E-06,1.1216916133480138e-4,7.56327E-07,1.87336E-05,2.96713E-06,3.37438E-06,0.074941683,2.1817134595721224e-5,2.32716E-06,1.0355866554769007e-5,9.54136E-06,6.80695E-06,4.18889E-06,7.2142E-06,5.23611E-06,9.30864E-07,5.59682E-05,4.65432E-06,5.35247E-06,4.7125E-06,0.000322254,0.00030032,1.22176E-06,0.051097882,4.77068E-06,0.004166142,7.56327E-07,5.70154E-06,0.002325299,2.75187E-05,1.16358E-06,5.23611E-06,0.000123049,3.553574882951073e-4,1.62901E-06,3.43256E-06,1.78028E-05,3.08349E-06,3.42674E-05,1.36721E-05,6.399692814744892e-7,9.01775E-06,1.1054E-06,8.84321E-06,0.000167672,1.68719E-06,1.68719E-06,3.5431E-05,5.58519E-06,1.31485E-05,2.0013584802474935e-5,9.89043E-07,0.001373665,3.08349E-06,0,9.89043E-06,9.30864E-07,2.32716E-06,8.02871E-06,3.49074E-06,8.72685E-07,3.89799E-06,0,1.7453707676576978e-6,0.000100999,Healthy
ID.176,1.03888E-05,1.88887E-06,7.35127E-06,0.010618807,4.18614E-06,0.001235039,6.17711E-06,1.96544E-06,5.6334210167954816e-5,0.000204763,0.000169564,2.85883E-06,1.17416E-06,0.001156957,4.21167E-06,0.000157746,5.1561E-06,0.002730103,3.29276E-06,2.098174932399586e-4,2.04202E-06,2.88946E-05,8.80621E-06,3.42038E-06,0.059504369,0.001495907,1.52386E-05,3.532693560147235e-5,2.23091E-05,1.92205E-05,0.000243996,0.000179391,7.12154E-06,1.93992E-06,0.000267607,3.07834E-05,6.55999E-06,4.18614E-06,0.000193583,0.00059313,1.86334E-06,0.064166171,8.78068E-06,0.001765326,1.88887E-06,5.02847E-06,0.002154152,4.15551E-05,2.4249E-06,5.47006E-05,0.001885397,5.043022158080124e-4,1.86334E-06,9.3014E-05,4.13764E-05,2.70568E-06,4.66091E-05,8.06598E-06,5.870805771920983e-7,8.63774E-05,1.42941E-06,2.81033E-05,0.000207367,7.50442E-06,1.32731E-06,3.01964E-05,0.000381449,0.000165506,2.2309061933299732e-5,5.10505E-07,0.011034638902690245,9.03594E-06,3.879836857965171e-6,3.71137E-05,6.38131E-07,3.49696E-06,4.68388E-05,4.03299E-06,1.73572E-06,3.24171E-06,6.63656E-07,9.444339720046798e-7,0.000227506,Healthy
ID.177,3.41779E-06,1.27575E-05,3.72235E-06,0.019926878,6.56487E-06,0.000449896,3.30274E-05,3.28243E-06,5.8034783849870544e-5,6.61901E-05,0.0001582,1.4551E-06,8.12149E-07,0.001114708,3.21475E-06,0.000111704,6.86942E-06,0.002503076,2.67332E-06,1.847299621203751e-4,1.86117E-06,3.48885E-05,3.11324E-06,1.82733E-06,0.062183205,7.617615272562308e-4,2.741E-06,1.8104145399230753e-5,9.50891E-06,5.68504E-06,0.000456428,1.61076E-05,1.05918E-05,9.13667E-07,0.000223848,8.3922E-06,1.21822E-05,3.68851E-06,0.00021373,0.001268035,4.06074E-06,0.019970666,5.44816E-06,0.003370315,1.82733E-06,3.18092E-06,0.003058924,2.38569E-05,1.2859E-06,0.000111907,0.002037038,0.002147625,6.19263E-06,1.79011E-05,2.29432E-05,2.06421E-06,4.1115E-05,1.22161E-05,1.7258157296462961e-6,0.000130756,1.79349E-06,1.08963E-05,8.12487E-05,2.36877E-06,1.31974E-06,0.000121856,1.20469E-05,4.31792E-05,5.989595767595969e-6,1.55662E-06,0.003122542,3.0794E-06,2.504124784192665e-6,2.60226E-05,2.53796E-06,2.03037E-06,3.35011E-05,4.3653E-06,2.40261E-06,1.6243E-06,7.4447E-07,1.928852874310566e-6,2.3417E-05,Healthy
ID.178,7.87606E-07,5.77578E-07,1.81674E-05,0.020619581,3.83302E-06,0.000494302,8.29087E-05,3.09792E-06,5.387226036452933e-5,2.59385E-05,7.60828E-05,0,1.94276E-06,0.000195484,9.45127E-07,0.000125649,1.25492E-05,0.000810552,4.62062E-06,1.4313429020829137e-4,5.77578E-07,2.1948E-05,1.68023E-06,0,0.002540607,9.183487658631753e-5,2.62535E-06,7.350990693015698e-6,1.10265E-06,4.14806E-06,1.31268E-06,2.65686E-05,9.08372E-06,0,0.000196271,3.3342E-05,0,3.6755E-06,1.36518E-06,8.29612E-05,1.78524E-06,0.001958514,4.93567E-06,0.000858071,0,6.30085E-07,2.03727E-05,6.03831E-06,0,1.1184E-05,0.000142609,2.1748431036050728e-4,6.45837E-06,2.15279E-06,3.93803E-06,6.82592E-07,4.14806E-05,2.88789E-06,3.0454104299636462e-6,1.24442E-05,0,6.09082E-06,5.47124E-05,0,7.35099E-07,5.1982E-05,1.8745E-05,8.40113E-07,4.0535462964343705e-5,7.87606E-07,7.72904164294222e-5,1.68023E-06,1.6802264441178738e-6,2.62535E-06,8.9262E-07,7.87606E-07,2.78288E-06,1.52271E-06,4.20057E-06,6.35336E-05,0,1.0501415275736712e-6,1.89025E-06,IBD
ID.179,2.58279E-06,0,5.16558E-06,0.015415041,3.67852E-06,0.000221337,4.54728E-05,2.66106E-06,8.22580049326627e-5,5.60388E-05,0.000194022,1.56533E-06,0,0.000653838,3.91332E-06,0.000105034,6.73091E-06,0.002665754,1.87839E-06,1.2013895106720956e-4,3.44372E-06,1.94883E-05,8.60931E-07,3.13066E-06,0.089522694,2.2157222832004577e-4,3.05239E-06,1.894047306727343e-5,5.16558E-05,7.43531E-06,9.47024E-06,2.97412E-05,6.80918E-06,1.48706E-06,0.000225799,5.94825E-06,1.33053E-06,5.63518E-06,0.000420917,5.78389E-05,0,0.03322746,1.02529E-05,0.004436532,1.56533E-06,5.47865E-06,0.00076075,0.000111373,3.20892E-06,1.13486E-05,0.000197466,2.1382385297434302e-4,0,4.18725E-05,7.77968E-05,4.46119E-06,3.75679E-05,2.34799E-05,9.391970116003353e-7,1.26792E-05,3.13066E-06,2.58279E-05,0.00014041,4.77425E-06,2.34799E-06,6.63699E-05,1.51054E-05,4.5238E-05,5.322116399068567e-5,1.09573E-06,0.002422033,1.13486E-05,2.9741238700677288e-6,3.00543E-05,8.60931E-07,3.67852E-06,2.17581E-05,4.69599E-06,1.56533E-06,4.77425E-06,1.4088E-06,1.0957298468670579e-6,3.18544E-05,IBD
ID.180,0,3.58579E-06,0,0.019163508,8.36684E-06,0.006005662,7.96842E-06,1.72649E-06,3.864681433379798e-5,5.05994E-05,8.34027E-05,0,0,1.71321E-05,0,5.15291E-05,1.9921E-06,0.000330955,1.32807E-06,1.5405602964675485e-4,0,1.5804E-05,0,1.46088E-06,0.000187125,6.587223336619862e-5,0,1.5936830653112568e-6,3.18737E-06,1.32807E-06,4.24982E-06,1.32807E-05,5.17947E-06,0,0.000905743,4.64824E-06,0,4.24982E-06,0,6.86612E-05,2.92175E-06,0.001204293,1.59368E-06,0.000719946,0,0,1.1023E-05,2.52333E-05,1.59368E-06,1.46088E-05,0.000164282,3.7185938190595993e-6,0,0,6.90596E-06,0,3.22721E-05,0,0,1.75305E-05,0,1.9921E-06,1.12886E-05,0,0,5.44508E-05,1.72649E-06,1.46088E-06,1.686647910787747e-5,0,1.4701726277496346e-4,1.9921E-06,6.374732261245027e-6,0,0,0,0,0,0,1.72649E-06,0,0,7.43719E-06,IBD
ID.181,6.25621E-06,1.23362E-06,1.93854E-06,0.011805731,5.6394E-06,0.000352463,2.77564E-05,3.52463E-06,6.846584087639801e-5,8.9173E-05,0.000100187,1.40985E-06,1.32173E-06,0.001484484,2.46724E-06,0.001752267,7.04925E-06,0.00279397,2.37912E-06,2.0707171951034147e-4,1.76231E-06,2.67872E-05,1.69182E-05,2.46724E-06,0.040045556,9.745588160784582e-5,5.81563E-06,1.2864881297238236e-5,2.10596E-05,1.10145E-05,3.16335E-05,0.001277588,8.98779E-06,8.81156E-07,9.87776E-05,9.07591E-06,4.40578E-06,4.93448E-06,2.80208E-05,0.000283204,6.07998E-06,0.010630445,1.42747E-05,0.003658649,1.49797E-06,4.67013E-06,0.001152817,3.81541E-05,1.40985E-06,1.25124E-05,8.52078E-05,2.2557600082828688e-4,1.02214E-05,2.00904E-05,4.17668E-05,2.46724E-06,3.18979E-05,3.78897E-06,0,3.26909E-05,1.93854E-06,1.92973E-05,5.44555E-05,9.16403E-06,1.23362E-06,5.19001E-05,0.00024082,0.000242494,1.1930855668808611e-4,9.69272E-07,0.013407145,6.96113E-06,1.6741968811474418e-6,3.35721E-05,1.49797E-06,5.28694E-06,3.89471E-05,4.05332E-06,8.81156E-07,7.75418E-06,1.23362E-06,1.3217343798532435e-6,8.15951E-05,IBD
ID.182,4.62345E-05,0,2.37203E-05,0.008722907,2.27822E-06,0.000358485,0.000171403,2.94829E-06,4.328620274399682e-5,6.76766E-05,0.00031091,8.17479E-06,0,0.002450428,7.77275E-06,0.000136693,4.82447E-06,0.00201971,3.75236E-06,1.7180468086007406e-4,5.49453E-06,2.77407E-05,1.43394E-05,6.43262E-06,0.01211625,0.047061617,4.1678E-05,3.631752614124811e-5,7.02228E-05,3.80597E-05,0.003991712,0.001518769,7.77275E-06,8.44282E-06,0.000367598,1.27312E-05,1.64836E-05,1.24632E-05,0.000231977,0.000225946,2.68026E-06,0.018376132,3.88638E-06,0.000459129,5.09249E-06,7.77275E-06,0.003814814,0.00125731,7.37072E-06,1.46074E-05,0.00630625,2.4189348592233516e-4,1.32673E-05,3.81937E-05,0.000206246,4.95848E-06,2.84108E-05,1.76897E-05,2.1442081854611426e-6,1.99679E-05,6.70065E-06,0.000253687,9.32731E-05,5.38732E-05,5.62855E-06,4.20801E-05,9.16649E-05,0.004743525,5.950177714654671e-5,3.48434E-06,0.03846026,4.47603E-05,2.5060433167577105e-5,0.000175825,2.14421E-06,3.88638E-06,0.000591935,4.82447E-06,3.75236E-06,2.54625E-06,0,0,0.000178371,IBD
ID.183,1.76658E-06,0,1.26525E-05,0.001807067,5.10876E-06,0.000388313,2.00531E-05,4.20159E-06,5.796289362605836e-5,5.63396E-05,2.47799E-05,6.2069E-07,5.72945E-07,3.24669E-05,1.71883E-06,9.75438E-05,8.7374E-06,0.00251093,4.48807E-06,2.492786388975706e-4,6.2069E-07,4.87958E-05,0,1.19363E-06,0.033891439,8.27427468319268e-5,3.91512E-06,5.872681973645122e-6,7.87799E-06,3.19894E-06,2.29178E-06,0.000597151,1.52785E-05,9.54908E-07,0.00912844,1.39417E-05,0,1.86207E-06,7.54377E-06,0.000624462,1.0504E-06,0.013098038,4.6313E-06,0.005121838,1.33687E-06,1.00265E-06,1.3321E-05,1.09337E-05,0,6.49337E-06,0.000319082,4.822283571854938e-6,2.76923E-06,1.24138E-06,5.01327E-06,1.00265E-06,4.79841E-05,3.19894E-06,0,1.15544E-05,0,6.58886E-06,4.55968E-05,0,0,6.37401E-05,1.79523E-05,2.09602E-05,1.3846160750870613e-5,0,2.8346433233765114e-4,2.48276E-06,6.732098847837091e-6,5.87268E-06,4.77454E-07,9.07162E-07,5.39523E-06,4.67905E-06,1.5756E-06,8.06897E-06,0,1.8620698940825997e-6,8.8329E-06,IBD
ID.184,1.77024E-06,0,6.22635E-06,0.018643105,3.84569E-06,0.000627946,2.62484E-05,5.0055E-06,5.072646586514781e-5,7.97217E-05,8.84508E-05,9.76683E-07,0,0.001731231,1.95337E-06,0.000839581,1.09266E-05,0.001179222,3.2963E-06,1.7110262794224948e-4,1.03773E-06,2.66757E-05,6.22635E-06,2.86901E-06,0.060882503,1.3441597814086098e-4,5.0055E-06,1.4039816063759322e-5,2.39898E-05,6.59261E-06,6.47052E-06,0.000246551,8.54597E-06,0,0.001337811,5.37176E-06,2.86901E-05,5.18863E-06,0.000430107,6.39117E-05,7.93555E-06,0.013818475,2.68588E-06,0.000763888,1.22085E-06,3.05213E-06,0.001067636,0.000211269,1.77024E-06,3.97998E-05,0.000110243,2.8537452216554276e-4,9.76683E-07,1.19644E-05,2.05103E-05,1.03773E-06,3.64425E-05,0.000188378,3.2963046410565364e-6,0.000124588,6.71469E-07,7.99049E-05,8.59481E-05,1.83128E-06,1.09877E-06,0.000266695,5.79905E-06,2.25858E-05,2.4844370165000192e-5,9.1564E-07,0.00157954,5.8601E-06,4.517158211818217e-6,1.79465E-05,1.83128E-06,1.2819E-06,2.0022E-05,3.2963E-06,7.93555E-07,5.4328E-06,0,1.1598108922235962e-6,1.55659E-05,IBD
ID.185,7.78643E-07,6.89655E-06,8.89877E-07,0.001136596,1.44605E-06,0.000348776,4.61068E-05,3.11457E-06,3.392656622549153e-5,3.56507E-05,0.000131869,1.11235E-06,0,3.47608E-05,2.8921E-06,9.37708E-05,7.95328E-06,0.000578809,2.16908E-06,1.192991550060317e-4,9.45494E-07,2.24138E-05,2.22469E-06,7.23025E-07,0.076117644,7.430474176599457e-5,9.17686E-06,1.8464950798136375e-5,1.46274E-05,6.56284E-06,3.14238E-05,5.901E-05,8.45383E-06,0,0.001342936,2.66963E-06,2.33593E-06,7.34149E-06,0.000850389,3.19243E-05,2.78087E-06,0.000748832,5.11679E-06,0.001189432,6.67408E-07,2.05784E-06,3.37041E-05,0.004544769,0,6.25695E-05,0.000163404,0.016542038,8.89877E-07,5.83982E-06,6.06229E-06,1.11235E-06,3.80979E-05,5.33926E-06,0,0.000204727,2.33593E-06,5.61735E-06,1.70189E-05,0,9.45494E-07,5.04449E-05,2.07453E-05,4.39377E-06,6.117905384924702e-7,5.56173E-07,1.9705217071625656e-4,4.56062E-06,0,1.34594E-05,8.89877E-07,0,8.6763E-06,2.50278E-06,6.67408E-07,5.56173E-07,0,1.3904330420283416e-6,2.53059E-05,IBD
